comments,star_rating,tags
"Good professor, knows what he\'s talking about. He\'ll make you think deeper into the subject, if you actually come to class. Attendance was never mandatory. He specifically says ""Show up to class regularly"". So, half the semester is enough. Come in, sign in, leave. Just do the 2 papers, make sure you answer all of the questions, you\'ll pass.",3.5,"Good professor, knowledgeable, makes you think deeper, attendance not mandatory, emphasizes regular attendance, minimal effort required, focuses on 2 papers, passing achievable
NA"
This class is NOT recommended... She expects so much from her students but teaches so little prior to the work you\'re supposed to do... take the class if you already know how to program but beware! for she takes points off if you don\'t program the way she does...,1.9,"demanding, high expectations, little teaching, deducts points"
The information I have learned is unbelievable. I take classes and get tested and forget the information. But Mrs. B relates the theory to actual teaching practices - and I understand the picture.,5.0,"engaging, practical, relatable"
"Not my favorite prof. We spent a lot of time on things that seemed irrelevant or politically motivated (this was before the 2004 election). For some reason we watched a documentary of Woodstock discussing the bands, and of course to support the democratic party in the election we watched Bowling for Columbine.",4.4,"irrelevant, politically motivated, favorite prof, documentary, Woodstock, bands, democratic party, Bowling for Columbine"
"worst ""teacher"" i have ever had in my entire life. if you want to fail a class, go ahead and take this ""class""",2.3,"worst, teacher, fail, class"
He\'s very good.,4.5,NA
Very hard teacher.,3.7,"strict, challenging"
Dr. Spivey really cares about his students. He has talked to me many times in his office about personal life stuff and class stuff. He is very smart in his field of study. His examples he uses in class fit perfectly with the material we cover.,4.7,"caring, knowledgeable, approachable, engaging"
"The only reason I took this professor is because he grades on a straight scale, 90% is a 4.0, 80% is a 3.0, etc. His lectures are a bit confusing as he unnecessarily explains things and ends up making it make less sense. I just used the book to teach myself most of the material and since he\'s an easy grader, got an A in the class.",3.0,"confusing, unnecessary explanations, easy grader, grades on a straight scale"
My highschool guidance counselor told me that he is the best teacher at Bergen. He is great and makes class interesting and real.,4.5,"best teacher, great, interesting, real"
"He is a sincerely nice man, but that is his main problem. He is too nice and goes over material too slowly. I get bored out of my mind and I probably won\'t be properly prepared to take SPAN 202. But his class is easy. Not a lot of homework.",2.2,"nice, slow, bored, easy, not prepared, not a lot of homework"
Professor Leatham is not your typical professor. He talks a lot during his lectures but he makes it fun and interesting. He had two exams and they were based on his lectures and on the readings. His exams were 10% of our grade. He gave A LOT of extra credit!,3.0,"fun, interesting, engaging, talkative, extra credit"
"dont even bother going to class, EVERYTHING is in the book, gives 5 quizes and drops the lowest, read the chapters instead of going to class and youll get an A",3.5,"- independent, 
- self-study, 
- book-based, 
- minimal attendance"
"She is nice and easy going. Actually she does not trick you with the midterm/exam and its pretty obvious on what you will be tested on. She is a fair marker though, so she isn\'t hard but she isn\'t exactly easy either.",3.8,"nice, easy going, fair marker"
AMAZING teacher. always willing to go beyond requirements and is so inspiring.,4.5,"AMAZING, inspiring"
"Lots of writing, but a nice lady who loves teaching and is definitely spunky",4.3,"nice, loves teaching, spunky"
"Cares about students. Easy class. Yes, but she took it way too seriously. This course is unnecessary for anyone with work experience. The whole ordeal felt overly perky and forced.",3.4,"Cares about students, Easy class, Too serious, Unnecessary course, Overly perky, Forced"
he is the SWEETEST old man..he will do anything to help you out. fair and very nice!,3.5,"SWEETEST, fair, nice"
"Subject matter is tough but Dr. Eng knows her stuff - tests are hard and her project is very time-consuming. If you put a lot of effort into the class, do the reading, and ace the project, you\'ll do fine. You will work for your grade in this class, but you will learn a lot. I would take her again.",2.7,"knowledgeable, challenging, time-consuming, effort, learn a lot"
"Great teacher, you just have to study. Students hate him because they dont read the book, so they have a hard time in the class",2.4,"Great teacher, study, hate, read the book, hard time"
"My favorite prof at UW, well-prepared and enthusiastic for lectures, and foster student\'s own thoughts a lot. Easy-going on hw deadlines and very helpful at office hours; sets up online discussion boards and attend conversation frequently; She would be perfect if it is easier to get a good grade on her courses..",4.4,"favorite, well-prepared, enthusiastic, fosters student's thoughts, easy-going, helpful, sets up online discussion boards, attends conversation frequently, perfect"
"The class was uninteresting, he was frequently incorrect and I didn\'t so much care for his humor.",2.8,"uninteresting, incorrect, humor NA"
"Paul is an amazing professor. He was able to take very complex principles and fully explain them to the class. I left the class with more than I would have every hoped for. He teaches science with a philosophy twist, and although I started the class completely perplexed by the natural sciences, I now feel passion for them. Great experience!",3.5,"amazing, complex principles, fully explain, passion, great experience"
"Very easy take this class. allows ""one week grace period"" for all assignments except the play review. lets you out a few minutes early for every class. take this class to fill your fine arts requirement. this class is a joke..",4.6,"easy, lenient, grace period, fine arts, joke"
"inspired, kind, expert",4.6,"inspired, kind, expert"
No Comments,3.7,NA
"ABSOLUTELY TERRIBLE. This quarter\'s been stressful AF. Her online class is SO disorganized. She grades essays strictly by format. She\'s so f* useless, I could learn more from a brick wall that from her. I felt like I was begging for help to no avail. Students that either were interested in learning or at least want a fair teacher, AVOID.",2.2,"terrible, stressful, disorganized, strict, useless, unhelpful, unfair, avoid"
"Prof. Brown is really good at what she does..she\'s thorough, always helpful, and cheerful. Def. take a class with her.",4.4,"thorough, helpful, cheerful, NA"
Good professor.,4.5,Good
he is the best math teacher ver homework for this class is online and he gives a week to do it. he gives a lot of notes but if u copy them they will definatly pass the test he gives 3 test (no midterm)and a fianl. he also drops the lowest test grade i love him hes one of the best math teacher at john jay.,3.1,"best, teacher, homework, online, notes, test, final, drops, love"
"GREAT professor! Loves to teach. Classes are a lot of fun. His spring flora class was one of the most memorable classes I ever took, even though it was pretty hard (But what else do you expect from an upper level course). I would definitely recommend him!",3.9,"GREAT, Loves to teach, fun, memorable, hard, recommend"
"Buy a digital recorder!!! YOU WILL NEED IT!!!! Take good notes, re-listen to lecture, re-write your notes, trade notes with someone else and you\'ll do great! Prof. Rose is straight up, honest and helpful! He\'s more chill if you get into the PM lab! Easy to talk to. Seems harder than he is! Do the work and you\'ll get a good grade! You have to earn i",3.7,"helpful, honest, chill, easy to talk to, straightforward"
"He is one of the best English teachers I have ever had. I never thought that I would get Shakespeare, but he made it possible.",4.4,"best, English teacher, Shakespeare, possible"
"I was scared of this class beforehand because I\'m not really a science person. However, I truly enjoyed this class (even at 8am) because Prof. Dobson makes the content interesting and cares if you do well. He lectures most of class but if you print off the power points, it is relatively easy to follow along. I would take him again if I could!",4.2,"interesting, caring, engaging, knowledgeable"
"This man loves what he does, sometimes a little too much. Class lectures include personal stories, which are sometimes refreshing, but most of the time have nothing to do with the class topic. On the exam he actually wrote ""you will not know all of the answers on this exam"". Then why ask the questions???",3.8,"passionate, engaging, off-topic, confusing"
"She is an absolutely phenomenal professor. I really felt like I was taking a stimulating class with someone who is truly passionate in both her field and students. In class discussions, student ideas and opinions are both valid and encouraged, and out of any class I took this is the one that I always wanted to go further with. Take her classes!",4.4,"passionate, phenomenal, stimulating, encouraging"
"He\'s charming, witty, cultured, and charismatic. I would date him, but this is not a dating site. Do the weekly assignments and study concepts he tells you are going to be part of the essay questions and study guides, and you will do well in his class.",4.4,"charming, witty, cultured, charismatic, knowledgeable, engaging, helpful"
"I absolutely loved Dr. Talham! He was very clear in his lecturing and made sure to use real world examples to accompany the topic. If you ever have any questions, he is always willing to answer them. In terms of the exams, he was very fair with his exam questions and always willing to discuss them with you after the exam. Great lecturer!",4.0,"clear, real world examples, questions, fair, exams, great lecturer"
Amazing amazing amazing teacher AND dean. She goes out of her way to please all her students! Take her if you can!,4.1,"Amazing, teacher, dean, goes out of her way, please, students"
"Excellent instructor. Is not easy, but makes class fun. Lots of writing. Did not lik group essay, but all else fairly easy. Some reading/bookwork but great class.",3.7,"Excellent, fun, lots of writing, group essay, easy, reading, great."
"I\'ll try to be objective and critical, something that this professor is not. The most BS class I\'ve ever taken. His lectures are tangental, without evidence and leaves you thinking that only 85% of what he said is true. His exam questions are his interpretations of the readings, not the author\'s actual points. Any answer could be correct.",3.0,"not objective, critical, BS class, tangental lectures, lacking evidence, questionable truth, interpretation of readings, subjective exam questions, any answer correct"
"at the beginning of the course, he was a super nice guy, funny. Then something rotten must have happened in his personal life, cos half way through he became a miserable old coot.",3.7,"friendly, funny, miserable"
She made me laugh.,3.5,funny
No Comments,4.8,NA
