comments,star_rating,tags
"really hard class, you need to come prepared for each class to succeed. Make sure to pay attention during the lectures otherwise you\'ll be lost. READ the textbook",3.0,"hardworking, demanding, thorough, knowledgeable"
"Thankfully I\'ve been doing well in Shea\'s class but ONLY because I took Spanish in high school. My heart goes out to the students in class who really have never taken Spanish. Students sitting next to me clearly study their ass off, to no avail. Shea is unclear and doesn\'t fully address questions. Terrible at teaching. Spanish beginners, DONT TAKE!",3.1,"unclear, terrible at teaching, not beginner-friendly, unhelpful"
best professor at this school,5.0,"best, professor, school"
No Comments,4.0,NA
"Professor Stecker is one of the sweetest professors you could ever get. He loves the material, he cracks jokes, and he does a lot to help you out and also get to know you. As far as the class goes, he will assign a reading, read it before class to get the basis of knowledge and the next day he will go over it with you so you understand.",3.5,"sweet, loves the material, cracks jokes, helpful, gets to know students, assigns readings, goes over material"
"I took her social problems class a couple about a year ago... awesome class. Very hard, lots and lots of reading (stacks of articles handed out each week). Well worth it. One of the best professors at HCC. Prepares you for the four year schools!!",3.7,"hardworking, dedicated, knowledgeable, prepares well"
Clear lectures; straightforward expectations. Knows the material.,2.7,"Clear lectures, straightforward expectations, knows the material"
"She will give out homework, but she never picks it up. She will also tell us to not be scared to ask her questions but when you ask her questions she will explode and no answer your question.",3.5,"unorganized, inconsistent, unapproachable"
Knows his stuff when it comes to History of the theatre. Also very thorough in teaching directors what to consider when taking on a play.,2.8,"knowledgeable, thorough"
"she reads right off the notes, no use going to class it is so boring. But 10% of your grade goes to attendance, so better bring a book or something",3.7,"boring, reads off notes, attendance grade, NA"
"she is a very nice, kind person. She speaks spanish clearly and is willing to help you if you ask. She is very interesting in class and shows enthusiasm! you\'ll do fine on tests if you study b/c they are not super hard.",4.8,"nice, kind, clear, helpful, interesting, enthusiastic, fine, not super hard"
"I took the Summer 2012 field camp at the grad level taught by Dr. L. She was an excellent instructor who was very organized and knew what she was talking about. Never having attended NIU before, Dr. L was very accommodating, especially when I had trouble paying off my NIU field camp fees and turning in my final essay for the class,",3.7,"organized, knowledgeable, accommodating"
"Make the students do the lectures and grade tests with a grading system of a doctor. Nobody in the class could understand what their test score really is! Tests are extremely long, tedious, and mind-bobbling. going to class will not help you and needless to say he will discourage you from going into MIS. I switch my major after taking his class.",3.3,"discouraging, unclear grading system, long tests, tedious, mind-boggling"
She was very passionate abt. what she taught but not clear on what she was teaching and wanted for assignments. Overall her classes are very boring.,3.5,"passionate, not clear, boring"
This professor does not practice what he preaches. Grading system and requirements were constantly changing. Very poorly prepared for class and time spent in class not properly administrated. Spent too much time bragging about himself vs. teaching the class topic,1.5,"unprepared, inconsistent, disorganized, self-centered, bragging"
"In person (its an online class but we had a mandatory orientation for an hour), she\'s kind of hyper, a little intimidating. The online course is somewhat confusing, if you don\'t look all over the place for clues on deadlines, instructions, etc. you\'re gonna have problems. She is a bit unclear, and that is why I prefer to actually go to a classroom.",2.2,"hyper, intimidating, confusing, unclear"
Amazing professor. Love his tight jeans and boots - love his discussion of cows even more.,4.4,"Amazing, love, tight jeans, boots, discussion of cows"
"Too hard of a grader for a 101 class. GE grades, but follows Unno\'s guidelines and it\'s a bit ridiculous. I\'m no straight A student, but I do well on essays and I got a grade I wasn\'t expecting. My GE later said it\'s hard to receive an A on essays in this class. Essays are a good part of the class. First test also included Q\'s about grammar? Why?",4.3,"hard grader, follows guidelines, ridiculous, essays, grammar."
"Only three quizzes and three tests. Homework is not collected. She goes over material fast but teaches clearly. Go to class. Gives a lot of extra credit. Take her if you are pre-nursing. One of the better Stats 108 professors. It\'s hard work, but an A is definitely attainable.",4.0,"fast-paced, clear teaching, extra credit, recommended for pre-nursing, attainable A"
No Comments,4.4,NA
"This teacher seems to be very impressed with himself & discourages independent thinking. Write papers the way he wants you to write them & you will do fine. Also, seems to find humour in humiliating students. This I find unexcusable behavior in a professional. Needs to reevaluate teaching style.",4.2,"impressed, discourages independent thinking, fine, humour, humiliating, unexcusable, professional, reevaluate, teaching style"
Two huge papers...but i improved a lot on my writing with her help...keep up on your reading andyou\'ll be fine.,3.4,"improved, helpful, reading, fine"
"Mrs. Malitsky does not explain anything in class, just teaches out of the textbook word for word. The exams are ridiculously hard and the examples in the class lecture and homework do not help you prepare for them. Unless you\'re a math genius and know what you\'re doing I wouldn\'t recommend taking this class.",3.0,"unhelpful, difficult, textbook-based, not recommended"
"She uses real life situations to go along with lessons. There is homework every week, but like the rest of the class participation shows in your grade. Attendance is graded. Don\'t try to just write random stuff for homework or it will show in your test scores. I would recommend her. I will take her class every chance I get!",4.8,"engaging, practical, homework, class participation, attendance, recommended"
"Fey\'s problem is he treats students like intelligent adults, and at IVC most aren\'t.",2.8,"intelligent, adults, NA"
"At first, I thought she was interesting and painfully intelligent. Then I saw the final essay topic (8 of 11 dry, dense theorists into one 10 pg paper) and was no longer a fan. Once I wrote the paper, I realized the point behind the class and the exercise and loved her again. It\'s not easy, she makes you work and think, but Sparks is a great prof!",3.8,"intelligent, challenging, demanding, great professor"
"The questions for the papers are poorly defined and can lead to a lot of confusion when writing them. Fair grader. Very boring class, you have to read the book online so there is very little reason to go to her class.",4.2,"confusing questions, fair grader, boring class, little reason to attend"
"Great teacher! The Professor hands you an A, but it\'s up to you to go and get it. You have to attend for the quizzes which are basically completion grades, and the two major tests are all open book online. If you care about your grade, you\'ll get your A. I also learned a bit as well. Opens many ways to earn extra bonuses credits. 1 LOWEST GRADE DRO",4.8,"Great teacher, hands you an A, quizzes completion grades, open book tests, extra bonus credits, LOWEST GRADE DRO"
No Comments,1.9,NA
I agrre with the other things ststed. Just be respecful and show that your\'e trying and you\'ll do fine.,4.5,NA
Hard class if you hate theory. She does a good a good job of explaining things to you. She always makes me laugh with her accent and how she pronounces words!!! But it\'s a very time consuming class so have time on your hands for the projects!,3.3,"Hardworking, good communicator, humorous"
"Great guy but horrible professor. He does not teach from the book. He likes to pull from his previous lectures, even though it is not always correct according to the book. Like I said, great all around guy but horrible at teaching.",3.9,"Great guy, horrible professor, not teach from book, pull from previous lectures, not always correct, great all around guy, horrible at teaching"
"he\'s young, cool, and laid back but knows his stuff",4.8,"young, cool, laid back, knowledgeable"
"Simply horrible. Pedantic and narrow-minded. Dull, dull, dull. Love phil, and would\'ve majored but for this ludicrous clown. And definitely NOT hot.",3.0,"horrible, pedantic, narrow-minded, dull, ludicrous clown"
"doesn\'t really speak english. very hard to concentrate and learn from. weekly quiz on fridays that you cannot make up, no matter what reason, even if a relative dies. major jerk.",1.8,"difficult to understand, hard to concentrate, major jerk"
"McGill is a nice person, but her lectures won\'t help you at all for the tests. Brace yourself for a lot of self-learning and self-studying you will have to do. The tests will. wreck. you. But Aleks, Learning Catalytics, attendance, and participation will really boost your grade at the end of the semester so good luck.",3.8,"friendly, unhelpful lectures, self-learning, self-studying, challenging tests, wrecking tests, Aleks, Learning Catalytics, attendance, participation, grade booster"
Stick with it and it will be an easy A.,4.6,NA
cleaar your filthy ears out and listen to this man-- he knows what he is talking about and gives all he has left to do it-- best philosophy doctor in my days,2.2,"knowledgeable, passionate, best in field"
"Excellent instructor--the best I\'ve ever had. The projects were fun and I learned a lot about design--in other classes I feel like I didn\'t learn about design. His critism is direct and honest. if your lazy or make excuses all the time, he doesn\'t like that. This instructor is excellent!!",3.2,"Excellent, best instructor, fun projects, learned a lot, direct criticism, honest, doesn't like laziness, excellent instructor"
"Exams are impossible! Entirely too much for an Intro class. 4 exams, 1 is dropped (but don\'t let that fool you). Notes = essential, to get anything above a D or C, you must thoroughly read the book (many hours of studying). Book is terrible, very long reads (1hr+ per chapter) Don\'t take if you\'re not a Psychology major!",3.1,"difficult exams, essential notes, thorough reading, long readings, not for non-Psychology majors"
Mr. Howard was a great teacher. Laid back and easy-going. He\'s the type of guy that you could go to a bar and get a beer with. Learned a lot from him.,4.6,"friendly, approachable, knowledgeable"
"I took the class because I am going into a research based career. It is very informative and helpful toward that goal, but the professor doesn\'t respond to emails. It sort of frustrating as you start to do the 15 page paper at the end of the class.",4.3,"informative, helpful, frustrating"
"Great professor, take his course without any consideration. Do something at home and you ll be fine.",3.8,"Great professor, knowledgeable, helpful, engaging, recommended"
Very thoughtful guy. He is not very approachable but he loves each an every one of his students. Some people connect with him better than others. I always believed that we were very similar so I think this kept us from getting to know each other better. An honest hard working man,3.9,"thoughtful, approachable, loves students, honest, hard working"
Holy cow this is a law class not an army english class. Get a life man. This man may be the biggest jerk on campus. He is also a big fat liar.,4.1,"rude, unprofessional, dishonest"
"He\'s a great professor, but getting an A is rare. If you\'re interested in history and do well in it, I recommend taking him. He lectures well and isn\'t boring. But if you hate history and you\'re just trying to get by your gen ed, don\'t. His grading will affect your GPA. He doesn\'t grade unfairly, he just grades hard. There\'s a difference.",2.7,"great professor, rare A, interested in history, lectures well, not boring, grading affects GPA, grades hard"
"If this is the only class you have she is great! But most likely that is not the case. I had more homework in this class than all of my other classes combined! She thinks she is the best person in the world, always brags about her being on CNN. She also talks about airlines like there the best thing in the world and bashes the healthcare feild.",3.8,"strict, high workload, arrogant, brags, biased"
"Fred is the man. take the notes ever thing that he covers on the screen in * will be on his test. His the best guy that teaches listen and you can get that ""A"" due those assignments its only 3 you have a month on each. WELL RECOMMEDED.",4.4,"knowledgeable, engaging, helpful, recommended"
He\'s a great professor. He gives good feedback. The class was very interesting.,4.7,"great professor, good feedback, interesting class"
COME BACK!,5.0,NA
I really liked Tosha. She was a really great teacher and I learned a lot about literacy and children.,4.9,"friendly, knowledgeable, engaging"
