comments,star_rating,tags
"The best professor I have had at EMU. He is so passionate and this class is so relevant to the education department. He loves discussion, and is completely interested in his students\'. There is a ton of reading, but he has perfected this course so that all readings are appropriate. Loved this professor!",4.4,"passionate, relevant, loves discussion, interested, perfected"
Terrible she is not helpful when a student doesn\'t understand she is very harsh and makes them feel very stupid. Maybe she is better online but I had her for in person but in my opinion she was not a very good teacher. I can say I do not feel like I had a chance to connect with the material because it was not taught very well.,3.0,"Terrible, not helpful, harsh, makes students feel stupid, not a very good teacher, did not connect with material, not taught well."
Boring instructor. All she did was lecture from the book and test. What I learned was strictly from reading. Questions are not welcome.,2.8,"boring, lecture, test, reading, NA"
"has basically a mail order mfa from spaulding university. you go there a few times and do correspondence work and they hand you your diploma. her teaching reflects how little she actually knows about poetry, and her lack of a decent publication record reinforces it. one day maybe au will hire a real poet but i doubt it sincerely.",2.9,"unqualified, lack of knowledge, low publication record, doubt about hiring real poet"
A god among men.,4.3,god-like
"Nice guy, talks too much sometimes but is very knowledgable.",4.5,"friendly, knowledgeable, talkative"
"She may be a little unclear but if you as for help, she will help you. She does lecture a lot and can get a little redundant but I like her. Just work hard and she will notice.",2.7,"unclear, helpful, redundant, likeable, hardworking"
He is a very good professor. All you need to do is do the assignments and make sure you turn it in on time. The exams were multiple choice and short essay. The essay questions are usually given out a week before the actual test. I think if you do all the work you should be fine. Excellent professor and very helpful.,3.2,"excellent, helpful, good professor, assignments, exams, multiple choice, short essay, essay questions, turn in on time, fine"
"Ive taken Steve twice and am about to have him again for my third Advanced ceramics class, listen to me. If you are taking a ceramics 1 class with him do not expect to learn how to throw. Expect to learn about quantum physics and conspiracy theories relating to aliens. of course the other two wont teach you much, either. Steve is good though.",3.0,"knowledgeable, unconventional, engaging"
No Comments,1.8,NA
He was a really sweet and nice guy. Homework is really tough.,3.1,"sweet, nice, tough"
"By far the most helpful teacher I\'ve had at college of charleston!! Super nice and super helpful! Very enthusiastic about what he teaches and really wants to see his students do well and enjoy the class. If you pay attention, take notes, and participate you will do just fine!",4.3,"helpful, nice, enthusiastic, wants students to do well, enjoy class"
Great teacher!! Fun and knows her stuff. She was also a great advisor!,4.6,"Great, Fun, Knowledgeable, Great advisor"
"He thinks he is a dictator, and is going to take over the world. He looks down upon his students like they are nothing. Don\'t take CRJ425 with him take it with Prof. Sung, he is much better.",2.8,"dictator, looks down upon students, better professor"
"Easiest college class Ive ever taken. She gives a lot of small easy assignments. A lot of points in this class which helps if you decide to not do one or two. Easy class, and her being very attractive makes it easy pay attention!",4.5,"Easy, small assignments, a lot of points, attractive, easy to pay attention"
Professor Hugh very funny and smart man. His class consists of papers only no tests and as long as you put your life experiences and emotions on paper correlating itto the material he will give you a good grade. He is a very easy grader oh no phones in class.,4.1,"funny, smart, easy grader, no phones in class"
"Easy class. Just do the workbooks and you should pass the class. He has essays on some tests, but they were easy and straight-forward. Gives you plenty of opportunity for extra credit.",4.7,"Easy, straightforward, plenty of opportunity, extra credit"
"So I\'m not actually a pre-med kid (or even in STEM at Emory) but I do spend a lot of time in the (organic chemistry) side of things and from what I\'ve seen she\'s a nice person, but her tests are insane. Not worth it, she\'ll ruin your GPA freshman year. Take literally any other gen chem prof, you won\'t regret it.",3.8,"nice, insane, ruin GPA"
"Professor Potter is a really good and caring professor. He goes through his lectures at a good pace to make sure you get what you need. The only downside is that your graded on few things, but as long as you study hard its a great class to take.",4.7,"good, caring, lectures, pace, graded, study hard, great class"
NOT THAT GOOD AT ALL. AMATEUR HOUR,4.4,NA
"Energetic, passionate instructor. He is great to have discussions with, especially if you disagree with his viewpoint. He loves the discussions which is why we always ran behind. Didnt give grades on homework - just credit/no credit which was a nice change.",4.5,"energetic, passionate, great discussions, loves discussions, credit/no credit"
"Dr. Caravanos is a passionate and an effective lecturer. He makes sure that his students have a clear understanding of the subject and encourages them to partake in all discussions. Since taking this class, I have a deeper appreciation for environmental health and safety. I applaud Dr. Caravanos for his dedication to students and his profession.",4.8,"passionate, effective, clear understanding, encourages, discussions, deeper appreciation, dedication"
"Great professor and great class! I recommend taking this course, it was a physical science and quantitive reasoning II course.",4.7,"Great, recommend, physical science, quantitative reasoning II"
STUDY!!!! STUDY!!!! STUDY!!!!! She expects you to know EVERYTHING!!!!!!!! Mrs. Maleki is GREAT!!!! I would 100 % take her over again if she taught another class. She makes you learn and understand. She\'s funny and down to earth. She\'ll write you up even if she likes you. She treats everyone the SAME when grading and while in clinical. 100% GREAT !,3.2,"strict, knowledgeable, engaging, fair, humorous"
"DO NOT TAKE THIS CLASS. it is extremely boring, and attendance is mandantory. She will bore you to death. and the test are hard, no matter what you study.",2.7,"boring, mandatory attendance, hard tests, boring to death"
"He\'s clearly very intelligent, but the bar is set far too high for an intro-level class. The use of the online practice modules feels like tacked-on busy work to fill time. Papers come with unrealistic expectations and without discussion about due dates (that he said we would discuss in the future). Would not recommend, especially for new students",3.5,"intelligent, high expectations, unrealistic, lack of discussion, not recommended"
"Trish is amazing! She makes the class very fun and enjoyable. The class votes on what 8-10 activities you do throughout the quarter and it was fun experiencing many types of workouts. There are online weekly readins, and then a mid-term and final based on the readings. She is very helpful and I definitley recommend her class!",4.7,"fun, enjoyable, helpful, recommend"
"Dr.Tromp is a very passionate person. Her lectures are very involved, and she goes out of her way to make you want to do better. Her enthusiasm, both in person and when grading, made me nostalgic for high school days. I, however, lost interest in this subject due to the content covered, not how she taught it.",4.4,"passionate, involved, enthusiastic, nostalgic, NA"
"basically nike is a lot of fun, but she is not the best teacher in a formal sense. she is very interestng as a perosn though, i love her.",3.5,"fun, interesting, love"
"Very Helpful and wants you to succeed! Bring your text book and a calculator. COME TO CLASS, DO NOT BE LATE! Study, study, study! You will pass his class and the compass if your LISTEN and do what he tells you to do... Dr. Hardy wants you to pass and he is there for you! Thanks to Mr. Hardy I am out of Math 98 and well on my way!!!",2.5,"Helpful, wants you to succeed, come to class, do not be late, study, pass class, listen, there for you"
"Wow, how could you say he knows nothing about chinese history? Possibly the smartest prof i have ever had. He does struggle at keeping his lectures clear, but that\'s not his problem, it\'s yours. He\'s extremely smart and his tests and exam are easy.",2.3,"smart, knowledgeable, clear, easy-going"
"3rd time taking this, others I made D\'s if you don\'t understand she takes time & patiently walks you through it. HW/quizzes can be retaken until you get a grade you\'re happy with. At the end of the semester if you aren\'t happy with one of your test grades, retake it, if you are happy with all grades you don\'t have to go to class the last few days.",4.8,"patient, understanding, helpful, accommodating, flexible, retakes, supportive, considerate"
"the material in this class is sooooo simple, but people will waste time with dumb questions that she just explained, I would say that the students mess this class up not the teacher.",3.2,"simple, waste of time, dumb questions, explained, mess up"
"For starters, if you have a heavy classload do not take this class. Between her lab and lecture it was more than the other 3 classes I had combined. BUT if you don\'t care to do the work and want to learn she is a good one to teach you",3.8,"strict, demanding, knowledgeable, dedicated"
No Comments,1.7,NA
he is pretty strict excellent lecturer tho very into it hes sexy also hehe,3.7,"strict, excellent lecturer, into it, sexy"
She is awesome. She actually cares about her students. Her Exams are not hard and she offer so much extra credit its almost impossible to not pass. Easy A for sure TAKE HER,4.3,"awesome, cares about students, easy exams, extra credit, easy A"
So easy and fun. She loves what she\'s doing. Its a class on how to use a computer and different things on the web. On class was spent discussing whether to buy a PC or a Mac. That was also one of our assignments. So easy and helpful. Just do all your homework and you\'ll get an A. She\'ll do whatever she can to help you. AWESOME!!!,3.5,"easy, fun, loves what she's doing, helpful, awesome"
Dr. Reynolds was a peculiar teacher that did not really lecture much at all after the first few weeks of the semester. Her essays were not too difficult but she did not really help explain how to go on about writing them. It felt like a self study course with class visits just to turn in the assignments. I ended up with a B in the class.,2.8,"peculiar, minimal lecture, self-study, lack of guidance, class visits, B grade"
"John Burton is by far the best professor I have had at this college. I plan to ask him to be my adviser, and because of his teaching I have decided to major in Anthropology. He supplements his class with his own studies and so he is a master of the material. If you want an easy class that will expand your mind give it a try!",4.4,"best professor, adviser, master of the material, easy class, expands mind"
"Words can\'t explain her greatness. My classmates and I all agreed that this was one of the best courses at York. Dr. Geller is extremely respectful, helpful and professional. She\'s not the kind of professor who enjoys torturing you. You will have no problem doing the papers and presentations as long as you do your work. I really enjoyed the class.",3.9,"greatness, respectful, helpful, professional, enjoyable"
I took this professor for a maymester and he was incredibly nice and made what could be a boring class interesting. He is very discussion based so you have to be willing to participate. Grades easily on group project but tests can definitely be tricky and difficult if you don\'t prepare! He really tries to help you understand the material though!,4.2,"nice, interesting, discussion-based, participative, grades easily, tricky tests, difficult tests, prepares students, helpful"
"Professor Malitsky was helpful with homework classes during lectures, but her lectures were verbatim from the textbook. So when I attended lectures, I did not need to read from the textbook. I did the minimum work for the class and scored the highest score on the final. The material isn\'t hard, but the teacher is a little boring. But, she is nice.",3.0,"helpful, verbatim, minimum work, highest score, boring, nice"
"He is a great teacher, gives constructive criticism all the time. He uses a lot of repetition, which got pretty boring to me after half of the semester. He grades you based on your final portfolio mostly and daily sketches. We only used the book about two times. He is strict and does not like ppl who are constantly late &the nude models are cool!",4.1,"great teacher, constructive criticism, repetition, boring, final portfolio, daily sketches, strict, late, nude models, cool"
"His tests were pretty hard but he scales them and gives extra credit here and there which helps a lot overall. The entire semester I thought I was doing badly because I did poorly on my tests but ended up with an A. He is very nice and I thought he was funny... lectures are kind of boring, but I don\'t think anyone could make geology interesting.",4.5,"hardworking, fair, generous, supportive, nice, funny, boring"
"great workout, and she makes it really fun- if incredibly challenging.",4.5,"great, fun, challenging"
Best professor I have probably had at NIU. Really cares about the success of her students and will go beyond to try to explain something. You have to work for an A but you actually learn a lot in this class.,3.8,"Best, cares, success, beyond, explain, work, learn"
He makes class fun and is easy to understand,4.6,"fun, easy to understand"
Loved this Prof! He was one of the best prof\'s I have ever had!,4.2,"Loved, best"
"This class was absolutely horrible. Took her over the summer as a hybrid class. No one could ever get ahold of her...not even our lab teacher. When the tests were actually graded, they were graded by her assistant and graded incorrectly. Im still waiting on my final grade to be posted..which was due yesterday by noon.",2.9,"horrible, unresponsive, unorganized, incorrect grading, delayed grading"
"He was tough, but interesting.",3.5,"tough, interesting"
Dr. Harris is the most intelligent individual I\'ve had the privilege of being in class with. I learned more in Com 450 and Com 225 than any other class. He is extremely friendly and extremely interesting. I enjoyed going to class!,4.3,"intelligent, friendly, interesting, enjoyed attending class"
No Comments,3.3,NA
It\'s a lit class so there is obviously a lot of reading. Dr. Lape does a great job of explaining things. She is very easy to get along with. Participation in discussion is required but she welcomes all thoughts and does not put anybody down. She is also funny which makes literature not so boring. Would take another class by her again.,4.5,"approachable, knowledgeable, engaging, encouraging, humorous"
"Does not teach very well, and hard to understand at times.",1.8,"#unhelpful, #hard-to-understand"
"He is one of the best teachers I had in this community college. Although he is hard, he is the fairest grader I have ever met. If you want to learn how to think critically you should take this class. He is very serious and isn\'t afraid to tackle very critical logical misconceptions. But if you want an easy A this isn\'t the class for you.",3.5,"best, hard, fair, critical thinking, serious, logical, misconceptions"
This teacher is very difficult. She confused me with the assignments. I like history a lot and she made me dislike it a lot in her class.,1.9,"difficult, confused, dislike"
"lectures are boring, but you can still get an A if you sleep through them... but at times he is very interesting and funny",4.0,"boring, interesting, funny"
